Column1,Air temperature _K_,Process temperature _K_,Rotational speed _rpm_,Torque _Nm_,Tool wear _min_,Type_H,Type_L,Type_M,Machine failure_RF
8183,-0.102456872,0.737662252,-0.484038691,0.733624667,1.257624318,FALSE,TRUE,FALSE,0
8184,-0.102456872,0.737662252,3.375950111,-2.235748079,1.28904568,FALSE,TRUE,FALSE,0
8185,-0.152452905,0.737662252,0.084919196,0.101629792,1.320467043,FALSE,TRUE,FALSE,0
8186,-0.152452905,0.670261367,1.607718246,-1.463309899,1.351888405,FALSE,TRUE,FALSE,0
8187,-0.202448939,0.602860481,-0.506350765,0.63330802,1.383309767,FALSE,TRUE,FALSE,0
8188,-0.202448939,0.602860481,-0.048953248,-0.119066831,1.41473113,FALSE,FALSE,TRUE,0
8189,-0.152452905,0.670261367,2.477889132,-1.904703145,1.461863173,FALSE,TRUE,FALSE,0
8190,-0.152452905,0.602860481,0.453068417,-0.279573466,1.493284536,FALSE,FALSE,TRUE,0
8191,-0.202448939,0.602860481,0.508848602,-1.021916653,1.540416579,FALSE,FALSE,TRUE,0
8192,-0.202448939,0.602860481,-1.727936817,2.529292645,1.587548623,FALSE,TRUE,FALSE,1
8193,-0.252444973,0.535459596,1.864307097,-1.774291504,1.618969985,FALSE,TRUE,FALSE,0
8194,-0.302441006,0.46805871,-0.629067172,0.573118032,1.650391348,FALSE,TRUE,FALSE,0
8195,-0.302441006,0.535459596,-0.907968097,1.395714536,1.68181271,FALSE,TRUE,FALSE,1
8196,-0.302441006,0.535459596,0.464224454,-0.640713395,1.713234072,FALSE,TRUE,FALSE,0
8197,-0.302441006,0.46805871,-0.260917951,0.573118032,1.744655435,FALSE,FALSE,TRUE,0
8198,-0.35243704,0.46805871,-0.919124134,0.894131302,1.791787478,FALSE,FALSE,TRUE,0
8199,-0.402433073,0.46805871,1.105696581,-1.302803264,1.838919522,FALSE,TRUE,FALSE,1
8200,-0.35243704,0.535459596,-0.629067172,0.242073097,-1.695983744,FALSE,TRUE,FALSE,0
8201,-0.35243704,0.602860481,1.602140228,-1.493404893,-1.664562382,FALSE,FALSE,TRUE,0
8202,-0.35243704,0.602860481,0.726391323,-0.761093371,-1.617430338,FALSE,TRUE,FALSE,0
8203,-0.302441006,0.602860481,-0.366900303,0.01134481,-1.586008976,FALSE,FALSE,TRUE,0
8204,-0.302441006,0.602860481,1.18378884,-1.222549946,-1.538876933,FALSE,TRUE,FALSE,0
8205,-0.302441006,0.602860481,-0.517506802,0.733624667,-1.50745557,FALSE,FALSE,TRUE,0
8206,-0.35243704,0.535459596,-0.311120118,0.352421409,-1.460323527,FALSE,TRUE,FALSE,0
8207,-0.402433073,0.46805871,-0.021063156,0.262136427,-1.428902164,FALSE,TRUE,FALSE,0
8208,-0.402433073,0.46805871,-0.344588229,0.402579732,-1.397480802,FALSE,TRUE,FALSE,0
8209,-0.35243704,0.535459596,-0.82429782,0.693498008,-1.366059439,FALSE,TRUE,FALSE,0
8210,-0.402433073,0.46805871,0.542316713,-1.062043311,-1.334638077,TRUE,FALSE,FALSE,0
8211,-0.402433073,0.400657824,0.759859434,-0.670808389,-1.256084671,FALSE,TRUE,FALSE,0
8212,-0.402433073,0.333256939,-1.170134967,0.894131302,-1.224663309,TRUE,FALSE,FALSE,0
8213,-0.402433073,0.333256939,0.051451085,-0.650745059,-1.146109903,FALSE,FALSE,TRUE,0
8214,-0.402433073,0.333256939,-0.82429782,0.583149697,-1.098977859,FALSE,TRUE,FALSE,0
8215,-0.452429107,0.333256939,-0.567708969,0.31229475,-1.067556497,FALSE,TRUE,FALSE,0
8216,-0.402433073,0.400657824,-0.941436208,2.19824771,-1.036135135,FALSE,TRUE,FALSE,0
8217,-0.452429107,0.400657824,0.213213621,-0.289605131,-1.004713772,FALSE,TRUE,FALSE,0
8218,-0.452429107,0.333256939,-0.299964081,-0.219383478,-0.97329241,FALSE,TRUE,FALSE,0
8219,-0.502425141,0.265856053,-0.193981729,-0.570491742,-0.941871048,FALSE,TRUE,FALSE,0
8220,-0.552421174,0.198455168,0.06818514,-0.48020676,-0.910449685,FALSE,FALSE,TRUE,0
8221,-0.452429107,0.333256939,-0.617911135,0.302263085,-0.863317642,FALSE,FALSE,TRUE,0
8222,-0.502425141,0.333256939,1.206100914,-1.212518282,-0.816185598,FALSE,TRUE,FALSE,0
8223,-0.452429107,0.333256939,-1.170134967,1.496031183,-0.784764236,FALSE,TRUE,FALSE,0
8224,-0.452429107,0.333256939,-0.238605877,-0.48020676,-0.753342873,FALSE,TRUE,FALSE,0
8225,-0.452429107,0.333256939,-0.037797211,-0.339763454,-0.721921511,FALSE,TRUE,FALSE,0
8226,-0.452429107,0.333256939,-0.835453857,2.148089387,-0.690500149,FALSE,TRUE,FALSE,0
8227,-0.452429107,0.265856053,-0.082421359,1.144922919,-0.659078786,FALSE,FALSE,TRUE,0
8228,-0.452429107,0.265856053,-0.651379246,0.93425796,-0.611946743,FALSE,FALSE,TRUE,0
8229,-0.452429107,0.333256939,1.116852618,-1.262676605,-0.564814699,FALSE,TRUE,FALSE,0
8230,-0.452429107,0.333256939,1.100118563,-1.312834929,-0.533393337,FALSE,TRUE,FALSE,0
8231,-0.452429107,0.333256939,-0.668113302,0.884099637,-0.501971974,FALSE,TRUE,FALSE,0
8232,-0.452429107,0.400657824,-1.186869022,0.974384619,-0.470550612,FALSE,TRUE,FALSE,0
8233,-0.452429107,0.400657824,-0.500772747,0.322326415,-0.43912925,FALSE,FALSE,TRUE,0
8234,-0.402433073,0.400657824,-0.026641174,-0.028781849,-0.391997206,FALSE,TRUE,FALSE,0
8235,-0.402433073,0.400657824,-0.534240858,1.094764595,-0.360575844,FALSE,FALSE,TRUE,0
8236,-0.402433073,0.400657824,-0.22744984,0.111661456,-0.3134438,FALSE,TRUE,FALSE,0
8237,-0.452429107,0.400657824,1.434799673,-1.403119911,-0.282022438,FALSE,TRUE,FALSE,0
8238,-0.452429107,0.265856053,-0.110311452,0.532991373,-0.250601076,FALSE,TRUE,FALSE,0
8239,-0.502425141,0.265856053,-1.114354782,0.964352954,-0.219179713,FALSE,TRUE,FALSE,0
8240,-0.502425141,0.265856053,-0.311120118,0.151788115,-0.187758351,FALSE,TRUE,FALSE,0
8241,-0.552421174,0.131054282,3.124939278,-2.005019792,-0.156336988,FALSE,FALSE,TRUE,0
8242,-0.502425141,0.198455168,0.837951693,-1.031948317,-0.109204945,FALSE,FALSE,TRUE,0
8243,-0.452429107,0.265856053,-0.947014227,1.455904524,-0.062072901,TRUE,FALSE,FALSE,0
8244,-0.502425141,0.265856053,-0.149357581,-0.119066831,0.016480505,FALSE,TRUE,FALSE,0
8245,-0.502425141,0.198455168,-1.315163448,2.870369244,0.047901867,FALSE,FALSE,TRUE,1
8246,-0.502425141,0.198455168,0.073763159,-0.00871852,0.09503391,FALSE,TRUE,FALSE,0
8247,-0.502425141,0.265856053,0.971824137,-1.202486617,0.126455273,FALSE,TRUE,FALSE,0
8248,-0.552421174,0.198455168,-0.461726617,0.412611397,0.157876635,FALSE,TRUE,FALSE,0
8249,-0.502425141,0.265856053,-0.082421359,-0.018750184,0.189297998,FALSE,TRUE,FALSE,0
8250,-0.502425141,0.265856053,-0.807563764,0.522959708,0.22071936,FALSE,FALSE,TRUE,0
8251,-0.502425141,0.265856053,2.466733095,-1.884639815,0.267851403,FALSE,TRUE,FALSE,0
8252,-0.502425141,0.265856053,0.146277399,-0.389921778,0.299272766,FALSE,TRUE,FALSE,0
8253,-0.452429107,0.265856053,0.659455101,-0.901536677,0.330694128,FALSE,TRUE,FALSE,0
8254,-0.502425141,0.265856053,0.480958509,-0.289605131,0.362115491,FALSE,FALSE,TRUE,0
8255,-0.502425141,0.265856053,0.374976158,-0.891505012,0.409247534,FALSE,TRUE,FALSE,0
8256,-0.502425141,0.333256939,-1.131088837,1.686632812,0.440668896,TRUE,FALSE,FALSE,0
8257,-0.502425141,0.400657824,0.268993806,-0.580523407,0.519222302,FALSE,FALSE,TRUE,0
8258,-0.452429107,0.400657824,0.352664084,-0.028781849,0.566354346,FALSE,TRUE,FALSE,0
8259,-0.452429107,0.333256939,-0.37805634,-0.15919349,0.597775708,FALSE,TRUE,FALSE,0
8260,-0.452429107,0.400657824,-1.153400911,0.80384632,0.629197071,TRUE,FALSE,FALSE,0
8261,-0.402433073,0.400657824,-0.584443024,0.843972978,0.707750477,TRUE,FALSE,FALSE,0
8262,-0.452429107,0.400657824,2.132051985,-1.613784869,0.786303883,FALSE,TRUE,FALSE,0
8263,-0.402433073,0.400657824,0.921621971,-0.941663335,0.817725245,TRUE,FALSE,FALSE,0
8264,-0.452429107,0.400657824,-0.790829709,0.95432129,0.896278651,FALSE,FALSE,TRUE,0
8265,-0.452429107,0.400657824,1.40690958,-1.202486617,0.943410694,TRUE,FALSE,FALSE,0
8266,-0.452429107,0.400657824,1.55751608,-1.59372154,1.0219641,FALSE,TRUE,FALSE,0
8267,-0.402433073,0.46805871,0.006826937,-0.369858448,1.053385463,FALSE,TRUE,FALSE,0
8268,-0.402433073,0.535459596,-0.205137766,-0.018750184,1.084806825,FALSE,FALSE,TRUE,0
8269,-0.402433073,0.535459596,1.239569025,-0.961726665,1.131938869,TRUE,FALSE,FALSE,0
8270,-0.452429107,0.535459596,-0.121467489,-0.15919349,1.210492274,FALSE,FALSE,TRUE,0
8271,-0.452429107,0.46805871,-1.281695337,1.114827925,1.257624318,FALSE,TRUE,FALSE,0
8272,-0.552421174,0.400657824,-0.980482338,1.265302895,1.28904568,FALSE,TRUE,FALSE,0
8273,-0.502425141,0.400657824,1.384597506,-1.784323169,1.320467043,FALSE,FALSE,TRUE,0
8274,-0.552421174,0.333256939,0.564628787,-1.082106641,1.367599086,FALSE,TRUE,FALSE,0
8275,-0.552421174,0.400657824,1.010870267,-1.473341563,1.399020449,FALSE,FALSE,TRUE,0
8276,-0.602417208,0.333256939,-0.863343949,1.285366224,1.446152492,FALSE,TRUE,FALSE,0
8277,-0.602417208,0.333256939,-1.365365614,1.586316165,1.477573855,TRUE,FALSE,FALSE,0
8278,-0.602417208,0.333256939,-0.417102469,0.643339685,1.55612726,FALSE,TRUE,FALSE,0
8279,-0.602417208,0.400657824,1.473845802,-1.463309899,1.587548623,FALSE,TRUE,FALSE,0
8280,-0.602417208,0.400657824,0.352664084,-0.088971837,1.618969985,FALSE,TRUE,FALSE,0
8281,-0.552421174,0.400657824,-0.110311452,-0.119066831,1.650391348,TRUE,FALSE,FALSE,0
8282,-0.552421174,0.46805871,0.55347275,-0.640713395,1.728944753,FALSE,FALSE,TRUE,0
8283,-0.552421174,0.400657824,0.425178324,-0.700903383,1.776076797,TRUE,FALSE,FALSE,0
8284,-0.602417208,0.400657824,0.62598699,-0.670808389,-1.695983744,FALSE,TRUE,FALSE,0
8285,-0.552421174,0.400657824,-0.846609894,1.27533456,-1.664562382,FALSE,TRUE,FALSE,0
8286,-0.602417208,0.333256939,0.77659349,-0.720966712,-1.63314102,FALSE,FALSE,TRUE,0
8287,-0.552421174,0.400657824,0.257837769,-0.189288484,-1.586008976,FALSE,TRUE,FALSE,0
8288,-0.602417208,0.400657824,0.564628787,-0.620650065,-1.554587614,FALSE,FALSE,TRUE,0
8289,-0.552421174,0.400657824,-0.740627542,0.382516403,-1.50745557,FALSE,TRUE,FALSE,0
8290,-0.552421174,0.400657824,0.782171508,-0.420016772,-1.476034208,FALSE,FALSE,TRUE,0
8291,-0.552421174,0.333256939,0.994136211,-1.312834929,-1.428902164,FALSE,TRUE,FALSE,0
8292,-0.552421174,0.333256939,-0.612333117,-0.00871852,-1.397480802,TRUE,FALSE,FALSE,0
8293,-0.552421174,0.265856053,-0.032219193,0.442706391,-1.318927396,FALSE,FALSE,TRUE,0
8294,-0.552421174,0.333256939,-0.076843341,-0.149161825,-1.271795352,FALSE,FALSE,TRUE,0
8295,-0.552421174,0.265856053,1.116852618,-1.373024917,-1.224663309,FALSE,TRUE,FALSE,0
8296,-0.552421174,0.198455168,-0.573286987,-0.099003502,-1.193241946,FALSE,TRUE,FALSE,0
8297,-0.602417208,0.131054282,0.313617954,-0.690871718,-1.161820584,FALSE,FALSE,TRUE,0
8298,-0.652413242,0.063653396,-0.578865006,0.563086367,-1.114688541,TRUE,FALSE,FALSE,0
8299,-0.652413242,-0.003747489,0.547894731,-0.821283359,-1.036135135,FALSE,TRUE,FALSE,0
8300,-0.652413242,0.063653396,0.10723127,-0.239446807,-1.004713772,FALSE,TRUE,FALSE,0
8301,-0.652413242,0.063653396,0.586940861,-0.590555071,-0.97329241,FALSE,FALSE,TRUE,0
8302,-0.652413242,0.063653396,0.570206805,-0.891505012,-0.926160366,FALSE,TRUE,FALSE,0
8303,-0.602417208,0.131054282,-0.193981729,0.101629792,-0.894739004,FALSE,TRUE,FALSE,0
8304,-0.652413242,0.063653396,-0.182825692,1.074701266,-0.863317642,FALSE,FALSE,TRUE,0
8305,-0.602417208,0.063653396,-0.885656023,0.402579732,-0.816185598,TRUE,FALSE,FALSE,0
8306,-0.652413242,0.063653396,0.057029103,0.252104762,-0.737632192,FALSE,FALSE,TRUE,0
8307,-0.652413242,0.063653396,-0.762939616,2.980717556,-0.690500149,FALSE,FALSE,TRUE,1
8308,-0.652413242,0.063653396,-0.768517635,0.532991373,-0.643368105,FALSE,TRUE,FALSE,0
8309,-0.652413242,-0.003747489,-0.444992562,0.021376474,-0.611946743,FALSE,FALSE,TRUE,0
8310,-0.652413242,-0.071148375,-0.411524451,-0.028781849,-0.564814699,FALSE,TRUE,FALSE,0
8311,-0.602417208,-0.003747489,-1.359787596,1.27533456,-0.533393337,FALSE,FALSE,TRUE,0
8312,-0.602417208,-0.003747489,-0.054531267,-0.149161825,-0.486261293,FALSE,FALSE,TRUE,0
8313,-0.602417208,-0.003747489,-0.305542099,0.492864714,-0.43912925,FALSE,FALSE,TRUE,0
8314,-0.602417208,-0.071148375,1.116852618,-0.941663335,-0.391997206,FALSE,TRUE,FALSE,0
8315,-0.652413242,-0.13854926,-0.651379246,0.071534798,-0.360575844,TRUE,FALSE,FALSE,0
8316,-0.602417208,-0.13854926,-0.422680488,0.001313145,-0.282022438,FALSE,TRUE,FALSE,0
8317,-0.652413242,-0.205950146,0.715235286,-0.961726665,-0.250601076,FALSE,TRUE,FALSE,0
8318,-0.652413242,-0.205950146,0.146277399,-0.068908508,-0.219179713,TRUE,FALSE,FALSE,0
8319,-0.652413242,-0.205950146,-0.813141783,0.573118032,-0.140626307,FALSE,TRUE,FALSE,0
8320,-0.602417208,-0.205950146,-0.478460673,0.773751325,-0.109204945,FALSE,FALSE,TRUE,0
8321,-0.602417208,-0.273351032,-0.539818876,1.004479613,-0.062072901,FALSE,TRUE,FALSE,0
8322,-0.652413242,-0.273351032,-0.974904319,0.492864714,-0.030651539,FALSE,TRUE,FALSE,0
8323,-0.652413242,-0.340751917,-0.478460673,0.041439804,0.000769823,TRUE,FALSE,FALSE,0
8324,-0.652413242,-0.340751917,-0.807563764,0.603213026,0.079323229,FALSE,FALSE,TRUE,0
8325,-0.652413242,-0.340751917,-0.216293803,-0.119066831,0.126455273,FALSE,FALSE,TRUE,0
8326,-0.702409275,-0.340751917,-0.087999378,-0.580523407,0.173587316,TRUE,FALSE,FALSE,0
8327,-0.652413242,-0.273351032,-1.588486354,1.716727806,0.252140722,FALSE,FALSE,TRUE,0
8328,-0.702409275,-0.340751917,-1.192447041,1.225176236,0.299272766,FALSE,TRUE,FALSE,0
8329,-0.602417208,-0.205950146,-0.640223209,0.964352954,0.330694128,FALSE,TRUE,FALSE,0
8330,-0.602417208,-0.205950146,-0.188403711,-0.099003502,0.362115491,FALSE,TRUE,FALSE,0
8331,-0.602417208,-0.205950146,-0.818719801,0.874067972,0.393536853,FALSE,FALSE,TRUE,0
8332,-0.602417208,-0.205950146,-0.054531267,0.402579732,0.440668896,FALSE,TRUE,FALSE,0
8333,-0.602417208,-0.205950146,-0.344588229,0.854004643,0.472090259,FALSE,FALSE,TRUE,0
8334,-0.602417208,-0.205950146,-0.444992562,0.733624667,0.519222302,FALSE,FALSE,TRUE,0
8335,-0.502425141,-0.13854926,3.911439887,-2.416318044,0.566354346,FALSE,FALSE,TRUE,0
8336,-0.552421174,-0.205950146,-0.500772747,0.884099637,0.613486389,FALSE,TRUE,FALSE,0
8337,-0.602417208,-0.205950146,0.280149843,-0.470175095,0.644907752,FALSE,FALSE,TRUE,0
8338,-0.602417208,-0.205950146,1.122430637,-1.152328294,0.692039795,FALSE,TRUE,FALSE,0
8339,-0.602417208,-0.205950146,-0.221871822,0.031408139,0.723461158,FALSE,FALSE,TRUE,0
8340,-0.602417208,-0.205950146,-0.327854173,-0.189288484,0.770593201,FALSE,FALSE,TRUE,0
8341,-0.602417208,-0.205950146,1.18378884,-1.041979982,0.817725245,FALSE,TRUE,FALSE,0
8342,-0.652413242,-0.205950146,-0.160513618,0.061503133,0.849146607,FALSE,TRUE,FALSE,0
8343,-0.602417208,-0.13854926,-0.567708969,0.823909649,0.88056797,TRUE,FALSE,FALSE,0
8344,-0.602417208,-0.205950146,0.391710213,0.041439804,0.959121376,FALSE,TRUE,FALSE,0
8345,-0.602417208,-0.13854926,-0.272073988,-0.409985107,0.990542738,TRUE,FALSE,FALSE,0
8346,-0.652413242,-0.205950146,0.347086065,-0.430048436,1.069096144,FALSE,TRUE,FALSE,0
8347,-0.652413242,-0.273351032,0.704079249,-0.891505012,1.100517506,FALSE,TRUE,FALSE,0
8348,-0.652413242,-0.273351032,-0.484038691,0.272168091,1.131938869,FALSE,FALSE,TRUE,0
8349,-0.652413242,-0.340751917,-0.288808044,-0.640713395,1.179070912,FALSE,FALSE,TRUE,0
8350,-0.652413242,-0.273351032,-0.874499986,0.813877984,1.226202956,FALSE,FALSE,TRUE,0
8351,-0.652413242,-0.273351032,0.821217638,-1.383056581,1.273334999,FALSE,FALSE,TRUE,0
8352,-0.702409275,-0.273351032,-0.26649597,-0.30966846,1.320467043,FALSE,TRUE,FALSE,0
8353,-0.652413242,-0.273351032,-0.539818876,1.566252835,1.351888405,FALSE,TRUE,FALSE,0
8354,-0.702409275,-0.273351032,-0.829875838,1.034574607,1.383309767,FALSE,TRUE,FALSE,0
8355,-0.652413242,-0.273351032,-0.205137766,0.673434679,1.41473113,FALSE,TRUE,FALSE,0
8356,-0.702409275,-0.273351032,-1.086464689,1.947456093,1.446152492,FALSE,FALSE,TRUE,0
8357,-0.752405309,-0.340751917,-0.857765931,0.63330802,1.493284536,FALSE,TRUE,FALSE,0
8358,-0.652413242,-0.205950146,0.045873066,-0.259510137,-1.695983744,FALSE,TRUE,FALSE,0
8359,-0.702409275,-0.273351032,-0.076843341,0.242073097,-1.664562382,FALSE,FALSE,TRUE,0
8360,-0.702409275,-0.273351032,0.006826937,-0.420016772,-1.617430338,FALSE,TRUE,FALSE,0
8361,-0.702409275,-0.340751917,-0.495194728,0.432674726,-1.586008976,FALSE,TRUE,FALSE,0
8362,-0.702409275,-0.273351032,-1.036262523,2.258437699,-1.554587614,FALSE,TRUE,FALSE,0
8363,-0.602417208,-0.205950146,0.241103714,0.502896379,-1.523166251,FALSE,TRUE,FALSE,0
8364,-0.552421174,-0.13854926,-0.796407727,0.904162966,-1.491744889,FALSE,TRUE,FALSE,0
8365,-0.602417208,-0.13854926,0.06818514,-0.339763454,-1.460323527,FALSE,FALSE,TRUE,0
8366,-0.552421174,-0.13854926,1.657920413,-1.724133181,-1.413191483,FALSE,FALSE,TRUE,0
8367,-0.552421174,-0.13854926,-0.829875838,0.994447948,-1.366059439,FALSE,TRUE,FALSE,0
8368,-0.552421174,-0.13854926,-0.026641174,0.211978103,-1.334638077,FALSE,TRUE,FALSE,0
8369,-0.602417208,-0.205950146,2.310548577,-1.944829804,-1.303216715,FALSE,TRUE,FALSE,0
8370,-0.602417208,-0.13854926,0.531160676,-0.640713395,-1.271795352,FALSE,TRUE,FALSE,0
8371,-0.652413242,-0.205950146,1.908931245,-1.834481492,-1.24037399,FALSE,TRUE,FALSE,0
8372,-0.602417208,-0.205950146,-0.506350765,0.48283305,-1.208952628,FALSE,FALSE,TRUE,0
8373,-0.652413242,-0.205950146,-0.986060356,1.054637937,-1.161820584,FALSE,FALSE,TRUE,0
8374,-0.602417208,-0.205950146,-1.750248891,2.348722681,-1.114688541,FALSE,TRUE,FALSE,0
8375,-0.602417208,-0.273351032,-0.863343949,0.823909649,-1.083267178,FALSE,FALSE,TRUE,0
8376,-0.602417208,-0.13854926,-1.142244874,0.93425796,-1.036135135,FALSE,TRUE,FALSE,0
8377,-0.602417208,-0.205950146,-1.131088837,1.034574607,-1.004713772,FALSE,TRUE,FALSE,0
8378,-0.602417208,-0.071148375,-1.15897893,2.168152716,-0.97329241,FALSE,FALSE,TRUE,0
8379,-0.602417208,-0.071148375,0.503270583,-0.811251694,-0.926160366,FALSE,TRUE,FALSE,0
8380,-0.552421174,-0.003747489,1.323239303,-1.433214905,-0.894739004,FALSE,TRUE,FALSE,0
8381,-0.602417208,-0.003747489,-0.048953248,-0.169225155,-0.863317642,TRUE,FALSE,FALSE,0
8382,-0.552421174,-0.003747489,1.005292248,-1.27270827,-0.784764236,FALSE,TRUE,FALSE,0
8383,-0.602417208,-0.071148375,-0.244183896,-0.48020676,-0.753342873,FALSE,FALSE,TRUE,0
8384,-0.602417208,-0.205950146,-0.495194728,0.31229475,-0.70621083,FALSE,TRUE,FALSE,0
8385,-0.602417208,-0.13854926,0.135121362,-0.119066831,-0.674789467,TRUE,FALSE,FALSE,0
8386,-0.552421174,-0.071148375,-0.210715785,-0.289605131,-0.596236062,FALSE,FALSE,TRUE,0
8387,-0.602417208,-0.071148375,-1.04741856,0.723593002,-0.549104018,FALSE,TRUE,FALSE,0
8388,-0.552421174,-0.071148375,-0.969326301,0.653371349,-0.517682656,FALSE,TRUE,FALSE,0
8389,-0.602417208,-0.071148375,-0.076843341,-0.028781849,-0.486261293,FALSE,TRUE,FALSE,0
8390,-0.602417208,-0.13854926,-1.398833725,2.19824771,-0.454839931,FALSE,FALSE,TRUE,0
8391,-0.702409275,-0.273351032,-0.645801228,0.272168091,-0.407707887,FALSE,TRUE,FALSE,0
8392,-0.752405309,-0.273351032,-0.205137766,-0.058876843,-0.376286525,FALSE,FALSE,TRUE,0
8393,-0.752405309,-0.340751917,-0.617911135,0.352421409,-0.329154481,FALSE,TRUE,FALSE,0
8394,-0.702409275,-0.340751917,0.151855418,-0.189288484,-0.297733119,FALSE,FALSE,TRUE,0
8395,-0.752405309,-0.340751917,-0.311120118,0.48283305,-0.250601076,FALSE,FALSE,TRUE,0
8396,-0.702409275,-0.273351032,0.302461917,-0.670808389,-0.203469032,TRUE,FALSE,FALSE,0
8397,-0.752405309,-0.273351032,1.033182341,-1.362993252,-0.124915626,FALSE,TRUE,FALSE,0
8398,-0.752405309,-0.205950146,6.014352861,-2.797521302,-0.093494264,FALSE,TRUE,FALSE,0
8399,-0.702409275,-0.205950146,-1.365365614,1.947456093,-0.062072901,FALSE,TRUE,FALSE,0
8400,-0.702409275,-0.273351032,-0.032219193,0.071534798,-0.030651539,FALSE,TRUE,FALSE,0
8401,-0.752405309,-0.408152803,0.73754736,-0.821283359,0.000769823,TRUE,FALSE,FALSE,0
8402,-0.752405309,-0.340751917,-0.941436208,1.245239566,0.079323229,FALSE,TRUE,FALSE,0
8403,-0.752405309,-0.273351032,-0.428258506,0.512928044,0.110744592,FALSE,TRUE,FALSE,0
8404,-0.802401343,-0.340751917,0.034717029,-0.339763454,0.142165954,FALSE,TRUE,FALSE,0
8405,-0.802401343,-0.340751917,-0.305542099,0.171851445,0.173587316,FALSE,FALSE,TRUE,0
8406,-0.802401343,-0.340751917,-1.086464689,0.532991373,0.22071936,FALSE,FALSE,TRUE,0
8407,-0.802401343,-0.340751917,-1.013950449,1.014511278,0.267851403,FALSE,TRUE,FALSE,0
8408,-0.752405309,-0.273351032,0.185323529,-0.700903383,0.299272766,FALSE,FALSE,TRUE,0
8409,-0.752405309,-0.273351032,1.797370875,-1.312834929,0.346404809,FALSE,TRUE,FALSE,0
8410,-0.752405309,-0.340751917,0.051451085,0.452738056,0.377826172,FALSE,TRUE,FALSE,0
8411,-0.702409275,-0.13854926,-0.238605877,-0.229415143,0.409247534,FALSE,TRUE,FALSE,0
8412,-0.702409275,-0.205950146,-1.253805244,0.974384619,0.440668896,FALSE,FALSE,TRUE,0
8413,-0.702409275,-0.205950146,-0.651379246,0.974384619,0.48780094,FALSE,FALSE,TRUE,0
8414,-0.702409275,-0.13854926,1.691388524,-1.994988127,0.534932984,FALSE,TRUE,FALSE,0
8415,-0.652413242,-0.071148375,-0.584443024,1.305429554,0.566354346,FALSE,FALSE,TRUE,0
8416,-0.602417208,0.063653396,0.257837769,-0.871441682,0.613486389,FALSE,FALSE,TRUE,0
8417,-0.602417208,0.063653396,0.921621971,-0.931631671,0.660618433,TRUE,FALSE,FALSE,0
8418,-0.552421174,0.131054282,2.41095291,-1.684006522,0.739171839,FALSE,TRUE,FALSE,0
8419,-0.502425141,0.198455168,-0.60117708,-0.00871852,0.770593201,FALSE,TRUE,FALSE,0
8420,-0.552421174,0.265856053,0.040295048,-0.229415143,0.802014564,FALSE,TRUE,FALSE,0
8421,-0.552421174,0.198455168,-0.238605877,-0.369858448,0.833435926,FALSE,TRUE,FALSE,0
8422,-0.552421174,0.198455168,-1.649844558,2.308596022,0.864857288,TRUE,FALSE,FALSE,0
8423,-0.502425141,0.265856053,-0.484038691,0.623276355,0.943410694,FALSE,TRUE,FALSE,0
8424,-0.452429107,0.400657824,-0.885656023,0.472801385,0.974832057,FALSE,TRUE,FALSE,0
8425,-0.402433073,0.400657824,0.157433436,-0.15919349,1.006253419,FALSE,TRUE,FALSE,0
8426,-0.452429107,0.333256939,0.497692565,-0.409985107,1.037674781,FALSE,TRUE,FALSE,0
8427,-0.452429107,0.265856053,-0.188403711,0.613244691,1.069096144,FALSE,TRUE,FALSE,0
8428,-0.502425141,0.198455168,1.607718246,-1.202486617,1.100517506,FALSE,FALSE,TRUE,0
8429,-0.502425141,0.198455168,0.213213621,0.001313145,1.14764955,FALSE,TRUE,FALSE,0
8430,-0.552421174,0.131054282,-1.309585429,1.72675947,1.179070912,FALSE,TRUE,FALSE,0
8431,-0.552421174,0.063653396,-1.198025059,1.465936189,1.210492274,TRUE,FALSE,FALSE,0
8432,-0.602417208,-0.003747489,-0.009907119,-0.00871852,1.28904568,FALSE,TRUE,FALSE,0
8433,-0.602417208,0.063653396,-0.210715785,0.874067972,1.320467043,FALSE,FALSE,TRUE,0
8434,-0.652413242,-0.071148375,0.642721046,-1.092138306,1.367599086,FALSE,FALSE,TRUE,0
8435,-0.652413242,-0.003747489,-0.110311452,-0.189288484,1.41473113,FALSE,FALSE,TRUE,0
8436,-0.652413242,-0.071148375,-0.93585819,1.134891254,1.461863173,FALSE,TRUE,FALSE,0
8437,-0.652413242,-0.13854926,-1.995681705,2.599514298,1.493284536,FALSE,TRUE,FALSE,1
8438,-0.702409275,-0.13854926,-0.389212377,0.282199756,1.524705898,FALSE,TRUE,FALSE,0
8439,-0.702409275,-0.13854926,0.547894731,-0.540396748,1.55612726,FALSE,TRUE,FALSE,0
8440,-0.702409275,-0.13854926,-0.941436208,1.606379494,-1.695983744,FALSE,TRUE,FALSE,0
8441,-0.702409275,-0.071148375,0.508848602,-0.941663335,-1.664562382,FALSE,TRUE,FALSE,0
8442,-0.702409275,-0.003747489,-0.121467489,-0.099003502,-1.63314102,FALSE,TRUE,FALSE,0
8443,-0.702409275,-0.071148375,0.720813305,-0.771125036,-1.601719657,FALSE,FALSE,TRUE,0
8444,-0.702409275,-0.071148375,1.55751608,-1.513468222,-1.554587614,FALSE,FALSE,TRUE,0
